bidder_id,lot_id,auction_id,amount,name,address,auction_id,auction_name,city,item_description
22,23,1,1812,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Silvia
5,22,3,1812,Samuel Mitchell,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,1993 Toyota Soarer
34,14,4,1813,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,3 broken push mowers
11,15,3,1816,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",3,Selkirk Auctioneers,Selkirk,Powered swather
30,10,4,1816,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1970 Honda Moped
18,15,2,1817,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",2,Penner Auctions,Steinbach,Powered swather
36,3,4,1818,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,VCR
9,19,2,1821,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,3 winter tires
28,4,1,1821,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Gramophone
14,17,4,1822,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Toolbox
32,9,2,1822,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,1990 Massey Fergison
12,26,4,1823,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
25,19,3,1824,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
4,15,3,1825,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,Powered swather
11,6,4,1826,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",4,Allied Auto Auctions,Winnipeg,Box of polka records
39,15,1,1829,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Powered swather
37,19,4,1833,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
37,9,3,1833,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1990 Massey Fergison
36,4,3,1835,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Gramophone
36,2,1,1838,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
22,19,4,1838,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
16,10,1,1840,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",1,Mcdougall Auctions,Winnipeg,1970 Honda Moped
13,19,4,1842,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
18,7,1,1843,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",1,Mcdougall Auctions,Winnipeg,Guiness Book of World Records 1998
25,17,4,1843,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Toolbox
14,8,2,1845,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
2,14,2,1845,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",2,Penner Auctions,Steinbach,3 broken push mowers
22,8,2,1846,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
32,20,1,1847,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1990 Honda Prelude
36,22,1,1850,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1993 Toyota Soarer
6,5,3,1855,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,Beer Stein
5,2,2,1855,Samuel Mitchell,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
26,13,2,1857,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,A pile of catalytic converters
19,12,4,1859,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,5 definitely not stolen bicycles
36,11,4,1859,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
22,3,2,1863,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,VCR
23,25,1,1864,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1999 Mazda RX-7
2,26,2,1864,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",2,Penner Auctions,Steinbach,1992 Nissan Figaro
23,10,2,1865,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1970 Honda Moped
33,1,1,1865,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Old lamp
16,1,3,1866,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",3,Selkirk Auctioneers,Selkirk,Old lamp
26,26,2,1868,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,1992 Nissan Figaro
15,1,3,1868,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Old lamp
10,6,1,1869,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",1,Mcdougall Auctions,Winnipeg,Box of polka records
36,12,1,1872,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",1,Mcdougall Auctions,Winnipeg,5 definitely not stolen bicycles
4,11,1,1874,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",1,Mcdougall Auctions,Winnipeg,Riding Lawnmower
35,26,1,1878,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Figaro
27,7,4,1879,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Guiness Book of World Records 1998
27,3,4,1881,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,VCR
39,7,4,1884,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Guiness Book of World Records 1998
20,1,3,1884,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Old lamp
10,23,3,1886,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",3,Selkirk Auctioneers,Selkirk,1992 Nissan Silvia
18,17,1,1888,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",1,Mcdougall Auctions,Winnipeg,Toolbox
22,23,2,1889,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1992 Nissan Silvia
16,25,1,1891,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",1,Mcdougall Auctions,Winnipeg,1999 Mazda RX-7
28,25,2,1891,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,1999 Mazda RX-7
26,22,1,1892,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1993 Toyota Soarer
33,7,4,1896,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Guiness Book of World Records 1998
8,26,3,1897,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",3,Selkirk Auctioneers,Selkirk,1992 Nissan Figaro
32,5,2,1899,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,Beer Stein
6,3,2,1900,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,VCR
14,3,3,1900,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,VCR
33,9,4,1901,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
20,6,2,1903,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Box of polka records
4,23,3,1905,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,1992 Nissan Silvia
29,6,2,1906,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,Box of polka records
18,2,2,1912,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
4,2,2,1917,Ollie Mullen,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
27,13,4,1927,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,A pile of catalytic converters
29,15,2,1928,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,Powered swather
17,6,2,1934,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",2,Penner Auctions,Steinbach,Box of polka records
26,1,1,1936,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Old lamp
2,20,2,1941,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",2,Penner Auctions,Steinbach,1990 Honda Prelude
31,15,4,1942,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Powered swather
22,1,1,1947,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Old lamp
12,15,1,1947,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",1,Mcdougall Auctions,Winnipeg,Powered swather
39,17,1,1948,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Toolbox
35,26,1,1948,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Figaro
12,11,4,1951,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
8,6,1,1952,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",1,Mcdougall Auctions,Winnipeg,Box of polka records
12,19,4,1952,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
28,22,1,1953,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1993 Toyota Soarer
29,11,4,1957,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
20,1,2,1958,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Old lamp
33,26,4,1958,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
31,13,1,1959,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",1,Mcdougall Auctions,Winnipeg,A pile of catalytic converters
23,8,4,1960,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,National Geographic Magazines 1988-1996
28,8,4,1961,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,National Geographic Magazines 1988-1996
16,25,1,1962,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",1,Mcdougall Auctions,Winnipeg,1999 Mazda RX-7
20,23,3,1962,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Silvia
37,21,1,1963,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1992 Toyota MR2
32,26,4,1964,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
20,22,2,1966,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1993 Toyota Soarer
11,5,3,1970,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",3,Selkirk Auctioneers,Selkirk,Beer Stein
34,14,1,1974,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,3 broken push mowers
35,13,3,1974,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,A pile of catalytic converters
38,22,4,1977,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1993 Toyota Soarer
31,21,2,1978,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,1992 Toyota MR2
10,12,4,1979,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,5 definitely not stolen bicycles
14,9,1,1984,Naomi Dunn,"322 Burton Street, Powell River, Bc, Canada",1,Mcdougall Auctions,Winnipeg,1990 Massey Fergison
38,25,4,1984,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1999 Mazda RX-7
38,25,4,1994,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1999 Mazda RX-7
33,4,3,1996,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Gramophone
7,6,3,1997,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,Box of polka records
